GRIN_Accession,mean_observation_value
PI437369,19.6
PI437471,19.6
PI437539,19.950000000000003
PI437565,19.6
PI437585,19.6
PI437618,19.6
PI437631,19.6
PI437644,19.6
PI437809,20.65
PI437810,19.6
PI437819,19.6
PI437835,19.6
PI437987,19.700000000000003
PI438126,20.0
PI438173,20.05
PI438175,19.6
PI438228,19.6
PI438269,19.6
PI438344,20.5
PI438363,19.6
PI438444,19.65
PI445826,19.700000000000003
PI458044,19.6
PI458200,19.6
PI458305,19.6
PI467320,19.9
PI467324,20.3
PI467331,20.200000000000003
PI467339,19.6
PI467341,19.6
PI476347,20.9
PI479735,19.6
PI506496,19.6
PI506537,19.6
PI506569,20.35
PI506589,19.6
PI506666,19.6
PI506683,19.6
PI506782,19.6
PI506804,19.6
PI506875,19.6
PI506899,19.6
PI506955,20.05
PI506963,19.700000000000003
PI507079,19.6
PI507129,19.6
PI507158,19.6
PI507159,20.35
PI507162,19.6
PI507232,19.6
PI507272,20.1
PI507324,19.6
PI507355,19.6
PI507375,20.05
PI507382,19.6
PI507388,19.6
PI507419,19.6
PI507487,19.6
PI507496,19.6
PI507532,19.6
PI507545,19.6
PI507570,19.6
PI508084,21.3
PI509097,19.6
PI514672,19.6
PI515961,19.6
PI532439,20.75
PI532469,21.35
PI539863,20.15
PI546375,19.950000000000003
PI547474,19.6
PI548323,19.6
PI548353,19.6
PI548379,19.950000000000003
PI548400,19.85
PI548418,19.6
PI548617,19.6
PI548664,21.05
PI549028,19.6
PI549072,20.75
PI559369,19.6
PI561303,19.6
PI561305,19.6
PI561315,20.200000000000003
PI561353,20.533333333333335
PI561363,20.05
PI561367,20.3
PI561387,19.6
PI561700,19.6
PI567506,19.6
PI567657,20.75
PI567757,19.9
PI576857,19.6
PI578057,19.6
PI578334,19.6
PI578411,19.6
PI68551-2,19.6
PI84957-1,19.6
PI85420-1,19.6
PI88803-1,19.6
PI90495N,19.8
PI159923A,19.6
PI361071A,20.450000000000003
PI372404C,19.6
PI372421A,19.6
PI404160B,19.6
PI407706B,19.6
PI408191B,19.6
PI408192-1,20.25
PI424309B,19.65
PI424337-1,20.55
PI424521B,19.6
PI424605B,19.6
PI437434A,19.6
PI437586B,19.6
PI437609A,19.6
PI437818A,19.6
PI437839A,19.6
PI437844B,19.6
PI437851B,19.6
PI438138B,19.6
PI438158B,19.6
PI438158A,19.6
PI438331A,19.6
PI438334B,20.3
PI445829A,19.6
PI449458B,19.6
PI458072B,19.6
PI464875A,19.6
PI467334B,19.6
PI467335B,19.6
PI507095B,19.6
PI507696C,19.6
PI507711B,19.6
PI518706B,19.6
PI532441B,19.6
PI549051A,19.6
PI561285B,19.6
PI561302D,20.1
PI561319B,19.6
PI561350A,19.6
PI588034,19.6
PI591434,19.6
PI591531,19.6
PI567418A,19.6
PI567541C,19.6
PI567568A,19.6
PI567667C,19.6
PI567200A,20.9
PI567211A,19.6
PI567212C,20.4
PI567212D,20.200000000000003
PI567213D,20.700000000000003
PI578329B,19.6
PI578392A,19.65
PI592960,20.9
PI592969,19.6
PI593938,19.6
PI594191,20.15
PI594563,19.6
PI578497B,19.6
PI595753,20.9
PI599811,19.6
PI602594,19.6
PI603154,19.6
PI594852A,19.6
PI612594,19.6
PI612751,19.6
PI603381C,19.6
PI603430A,19.6
PI612707B,19.6
PI605840E,19.6
FC31409,19.7
FC31579,19.95
PI63468,20.1
PI68535,19.7
PI68692,19.85
PI70017,19.7
PI70485,19.7
PI70495,19.7
PI79602,19.7
PI81037,19.7
PI81774,19.799999999999997
PI84686,19.7
PI85550,19.7
PI85590,19.7
PI86027,19.9
PI86111,19.7
PI87065,20.549999999999997
PI88444,19.7
PI89167,20.45
PI90220,20.549999999999997
PI91073,19.7
PI92571,19.7
PI92651,19.7
PI93563,19.7
PI96195,19.7
PI97627,19.7
PI187152,19.7
PI189863,19.7
PI189888,19.7
PI196158,19.799999999999997
PI208432,19.7
PI227557,20.549999999999997
PI227566,19.7
PI231172,19.7
PI248400,19.7
PI261473,19.7
PI297523,19.7
PI297524,19.95
PI340003,20.299999999999997
PI374219,21.549999999999997
PI393999,19.7
PI398203,20.4
PI398461,20.4
PI398507,20.75
PI398525,19.7
PI398552,20.45
PI398659,21.0
PI407717,19.7
PI416860,19.7
PI416924,19.95
PI416944,20.049999999999997
PI417216,20.549999999999997
PI417240,19.7
PI417331,19.7
PI417387,19.7
PI417393,20.15
PI417399,19.7
PI417420,20.299999999999997
PI417531,19.7
PI417539,19.799999999999997
PI417540,19.7
PI423856,19.7
PI423857,19.7
PI424187,19.7
PI424193,20.549999999999997
PI424371,19.7
PI424463,20.25
PI437540,19.7
PI437601,19.7
PI437612,20.85
PI437689,19.7
PI437693,20.6
PI437785,19.799999999999997
PI437841,19.7
PI437855,19.7
PI437932,19.7
PI437968,19.7
PI437994,19.7
PI438011,19.7
PI438076,19.7
PI438163,20.35
PI438221,19.7
PI438364,19.7
PI438370,19.7
PI438461,19.7
PI458509,19.95
PI476349,19.7
PI479709,19.95
PI494851,19.7
PI495018,20.549999999999997
PI499957,20.049999999999997
PI506944,19.7
PI506956,20.45
PI506972,19.7
PI507030,19.7
PI507357,19.7
PI507390,19.7
PI507413,19.7
PI507427,20.25
PI507471,20.0
PI507475,19.7
PI507521,19.85
PI507522,19.7
PI507537,19.7
PI507555,19.7
PI508083,20.8
PI509108,19.7
PI518669,20.933333333333334
PI518672,19.7
PI518704,19.7
PI518712,19.7
PI532445,19.7
PI539867,19.7
PI540556,19.7
PI542712,19.7
PI544354,20.266666666666666
PI547874,19.7
PI548302,19.7
PI548327,19.75
PI548335,19.7
PI548361,19.7
PI548380,20.45
PI548389,19.7
PI548498,19.8
PI548504,19.950000000000003
PI548512,20.2
PI548513,19.7
PI548554,19.7
PI548596,19.7
PI548655,20.299999999999997
PI548658,19.7
PI548991,20.25
PI549025,19.7
PI559934,19.75
PI567222,20.1
PI567227,19.7
PI567497,19.7
PI567505,19.7
PI567624,19.7
PI54615-2,19.7
PI68533-1,19.7
PI88294-1,21.7
PI88295-1,19.7
PI89065-2,20.1
PI90406-1,19.7
PI91153-1,19.7
PI91730-1,19.7
PI91731-1,19.7
PI253650A,19.799999999999997
PI291310A,19.7
PI307838C,19.7
PI355070S,20.4
PI360963C,20.7
PI378674B,20.6
PI378677A,19.7
PI408307B,20.7
PI427107C,19.7
PI427107A,19.7
PI430600A,19.7
PI437132B,19.7
PI437550A,19.7
PI437643B,19.7
PI437974B,19.7
PI438360A,19.7
PI442038A,19.7
PI445818B,19.7
PI507692A,19.7
PI538401A,20.049999999999997
PI561296B,19.7
PI561302B,20.799999999999997
PI561341B,19.799999999999997
PI567753B,19.7
PI567755B,19.7
PI567175C,19.7
PI567175D,19.7
PI567211B,20.2
PI578328B,19.7
PI578329A,19.7
PI578380B,19.7
PI592930,19.7
PI593948,19.7
PI594267,19.7
PI587563A,19.7
PI587902B,19.7
PI597402,19.7
PI597413,19.7
PI594217B,19.7
PI597405A,19.7
PI612930,19.7
PI30594,20.200000000000003
FC31408,19.8
FC32033,19.8
PI54591,19.8
PI62203,20.0
PI63945,19.8
PI68398,19.8
PI70027,19.8
PI70242,19.8
PI70515,19.8
PI82184,19.8
PI82308,19.8
PI82325,19.8
PI83944,19.8
PI84628,19.8
PI84874,21.35
PI84910,20.700000000000003
PI84928,20.200000000000003
PI84939,19.8
PI85355,19.8
PI86741,19.8
PI87614,19.85
PI88815,20.4
PI88823,19.8
PI89006,20.700000000000003
PI89055,20.65
PI89143,20.8
PI91133,19.8
PI92565,19.8
PI95801,20.35
PI96257,19.8
PI96321,20.05
PI142491,20.05
PI153244,19.8
PI157439,19.8
PI181554,19.8
PI184043,19.8
PI189861,19.8
PI201431,19.8
PI227331,19.8
PI228064,20.950000000000003
PI251585,19.8
PI257434,19.8
PI279648,19.8
PI285094,19.8
PI290121,20.700000000000003
PI290124,19.8
PI290130,19.8
PI291283,19.8
PI297516,20.450000000000003
PI317333,19.8
PI323563,19.8
PI341256,19.8
PI347541,20.75
PI360954,19.8
PI361067,19.8
PI361109,19.8
PI361110,19.8
PI378679,19.8
PI384470,19.8
PI384474,19.8
PI398328,20.55
PI407721,19.8
PI417133,19.8
PI417211,19.8
PI417237,19.8
PI417263,19.8
PI417310,19.8
PI417332,19.8
PI417395,19.8
PI417409,19.8
PI417489,19.8
PI417543,20.8
PI417573,19.8
PI423711,20.0
PI423772,20.700000000000003
PI423823,19.8
PI423855,20.450000000000003
PI423860,19.8
PI423873,19.8
PI424577,20.0
PI436611,20.0
PI437069,19.8
PI437154,19.8
PI437315,20.200000000000003
PI437470,19.8
PI437513,19.8
PI437536,19.8
PI437556,19.8
PI437628,20.8
PI437700,19.8
PI437707,20.6
PI437763,19.8
PI437903,19.9
PI437960,19.8
PI438412,19.8
PI442026,20.450000000000003
PI442045,19.8
PI445813,19.8
PI445814,19.85
PI445831,19.8
PI445836,19.8
PI445837,20.5
PI458110,19.8
PI458182,19.8
PI458193,21.6
PI458251,19.8
PI458274,19.8
PI467317,19.8
PI467342,20.200000000000003
PI468921,19.8
PI479722,19.8
PI504498,19.8
PI506601,19.8
PI506669,19.8
PI506806,19.8
PI506825,19.8
PI506922,19.8
PI506940,19.8
PI507028,19.8
PI507120,19.8
PI507209,19.8
PI507211,20.3
PI507236,19.8
PI507284,20.3
PI507333,19.8
PI507372,20.55
PI507377,19.8
PI507397,20.8
PI507407,20.25
PI507411,19.9
PI507422,19.8
PI507437,19.8
PI507557,20.9
PI507564,19.8
PI508297,19.8
PI509075,19.8
PI518710,21.200000000000003
PI532448,19.8
PI533654,19.8
PI543855,19.8
PI546038,21.8
PI547531,19.8
PI547574,19.8
PI547837,19.8
PI548324,20.05
PI548350,19.8
PI548368,19.8
PI548509,21.1
PI548539,19.8
PI548543,20.75
PI548553,19.8
PI548631,19.8
PI548651,21.1
PI548657,19.8
PI549073,20.1
PI553049,20.65
PI559371,19.8
PI561228,20.25
PI561323,19.8
PI561339,19.8
PI561346,20.8
PI567254,19.8
PI567523,19.9
PI567552,19.8
PI567591,19.8
PI578426,20.5
PI583835,19.8
FC19979-3,19.8
PI68484-4,19.8
PI68604-1,19.85
PI70242-2,19.8
PI84673-1,19.8
PI88490-1,20.5
PI89006-2,20.55
PI248509B,19.8
PI266085B,19.8
PI290126A,19.8
PI347550A,19.8
PI347565B,19.8
PI358321A,19.8
PI384469C,19.8
PI407386D,19.8
PI417537A,20.1
PI417544B,19.8
PI423901-1,19.8
PI427107B,19.8
PI437081A,19.8
PI437153A,19.8
PI437311B,19.8
PI437340B,19.8
PI437381D,19.8
PI437533B,19.8
PI437609B,19.8
PI437649A,19.8
PI438257B,19.8
PI438375B,19.8
PI445807A,19.8
PI445808A,19.8
PI445829B,20.05
PI458045B,19.8
PI464920B,20.55
PI506595A,19.8
PI506733B,19.8
PI507268B,19.8
PI507686A,19.8
PI518291A,19.8
PI536547B,19.8
PI561338B,19.8
PI567216C,19.8
PI567220A,19.8
PI574479B,20.15
PI594727,19.8
PI594891,19.8
PI588022B,19.8
PI595843,20.55
PI597400,19.8
PI597447,19.8
PI597654,19.8
PI602996,19.8
PI603312,21.65
PI597405D,21.35
PI597440A,21.200000000000003
PI612157,20.0
PI603673G,19.8
PI603363B,19.8
PI603381A,19.8
PI407941A,20.5
PI615694,19.8
PI634877,19.8
PI634882,19.8
FC31707,20.9
PI54613,19.9
PI54618,19.9
PI62202,19.9
PI68455,19.95
PI68622,19.9
PI68701,20.9
PI68718,19.9
PI68765,19.9
PI68768,19.9
PI70013,19.9
PI79609,19.9
PI80481,19.9
PI80822,19.9
PI81041,19.9
PI84594,19.9
PI84619,20.45
PI84957,20.4
PI86029,20.25
PI87620,19.9
PI88783,19.9
PI89170,19.9
PI90221,19.95
PI91082,20.5
PI91119,19.9
PI92568,19.9
PI92672,19.9
PI92718,19.9
PI104708,19.9
PI153231,19.9
PI153264,20.549999999999997
PI154194,19.9
PI157408,19.9
PI157442,19.9
PI181542,19.9
PI181556,19.9
PI189898,19.9
PI189969,19.9
PI194656,19.9
PI196168,20.5
PI219782,19.95
PI232899,19.9
PI232994,19.9
PI235339,19.9
PI235346,19.9
PI248395,19.9
PI248410,19.9
PI257428,20.299999999999997
PI285095,19.9
PI290144,19.9
PI297548,19.9
PI341249,19.9
PI361072,19.9
PI391588,21.4
PI398422,20.549999999999997
PI398862,20.1
PI407941,19.9
PI416798,19.9
PI416815,20.95
PI416838,19.9
PI416933,21.5
PI416982,21.6
PI417181,19.9
PI417251,19.9
PI417403,21.799999999999997
PI417427,19.9
PI417492,19.9
PI423978,19.9
PI424131,19.9
PI424240,19.9
PI424576,20.6
PI436620,20.45
PI437089,19.9
PI437173,19.9
PI437222,19.9
PI437324,19.9
PI437325,19.9
PI437327,19.9
PI437433,19.9
PI437497,19.9
PI437566,19.9
PI437581,19.9
PI437623,19.9
PI437692,19.9
PI437706,19.9
PI437836,19.9
PI438148,19.9
PI438162,19.9
PI438227,19.9
PI438373,19.9
PI438481,20.35
PI442031,20.45
PI445799,21.15
PI459024,19.9
PI476345,20.299999999999997
PI479758,20.2
PI503336,20.45
PI504497,19.95
PI506527,19.9
PI506684,19.9
PI506715,19.9
PI506724,19.9
PI506760,20.0
PI506786,19.9
PI506796,19.9
PI506830,19.9
PI506846,19.9
PI507037,19.9
PI507045,21.049999999999997
PI507110,19.9
PI507156,21.549999999999997
PI507164,19.9
PI507183,20.049999999999997
PI507214,19.9
PI507275,19.9
PI507328,19.9
PI507497,19.9
PI507551,19.9
PI507561,19.9
PI507563,19.9
PI509095,21.95
PI509109,19.9
PI518758,21.45
PI532465,19.9
PI542404,19.9
PI547860,19.9
PI547895,19.9
PI548300,19.9
PI548312,19.9
PI548338,19.9
PI548344,19.9
PI548356,19.9
PI548378,19.9
PI548441,19.9
PI548542,20.933333333333334
PI548600,19.9
PI548619,20.26666666666667
PI553038,20.15
PI553052,20.65
PI561241,20.25
PI561325,19.9
PI562373,19.9
PI567165,19.9
PI567378,19.9
PI567504,19.9
PI567530,20.5
PI567542,19.9
PI572240,19.9
FC19979-5,19.9
PI68761-3,19.9
PI69507-1,19.9
PI70466-3,19.9
PI80847-1,19.9
PI81042-1,19.9
PI86972-1,19.9
PI89061-2,20.5
PI92601-1,20.85
PI266807D,19.9
PI291302A,19.9
PI408191A,19.95
PI408308A,20.0
PI417040A,21.15
PI417544A,19.9
PI417572A,21.15
PI424296C,19.9
PI424405A,19.9
PI427105B,19.9
PI437169A,20.5
PI437385A,19.9
PI437436A,19.9
PI437646A,19.9
PI437649B,19.9
PI437856A,19.9
PI438016B,19.9
PI438105B,19.9
PI438137B,19.9
PI438252B,19.9
PI442009B,19.9
PI518291B,19.9
PI518291C,20.799999999999997
PI532436A,19.9
PI549051B,21.45
PI561285A,20.25
PI591431,19.9
PI567323C,19.9
PI567404A,19.9
PI567417C,19.9
PI567418C,19.9
PI567213C,20.45
PI567273A,19.9
PI567273B,19.9
PI593985,20.45
PI594788,19.9
PI587600A,20.549999999999997
PI597432,21.5
PI599300,21.066666666666666
PI610670,20.549999999999997
PI612750,19.9
PI603538A,19.9
PI603426D,19.9
PI603498B,19.9
PI603546B,19.9
PI603724D,19.9
PI633610,19.9
FC1547,20.0
FC3609,20.0
PI54583,20.0
PI68572,20.0
PI68586,20.15
PI68599,20.95
PI68715,20.0
PI70084,20.0
PI70519,20.8
PI70520,20.85
PI71465,20.55
PI79627,20.0
PI79692,20.0
PI81035,20.0
PI82235,20.0
PI82555,20.0
PI84509,20.7
PI85340,20.0
PI85668,20.0
PI86102,20.0
PI86128,20.0
PI87530,20.0
PI87542,20.6
PI88289,20.0
PI88291,20.0
PI88442,20.9
PI91100,20.65
PI91110,21.65
PI91126,20.45
PI92659,20.05
PI153246,20.0
PI153247,20.0
PI153251,20.0
PI153255,20.4
PI153261,20.85
PI153266,20.5
PI153306,21.05
PI153316,20.0
PI171431,20.0
PI171432,20.0
PI180499,20.9
PI184046,20.0
PI189882,20.0
PI189890,20.0
PI189892,20.2
PI189921,20.0
PI189925,20.0
PI189931,20.0
PI196153,20.0
PI196485,20.0
PI205090,20.0
PI219785,20.75
PI221973,20.0
PI227328,20.0
PI243520,20.0
PI258384,20.55
PI283334,20.0
PI378658,20.0
PI381670,21.45
PI391583,20.0
PI398288,21.15
PI398301,21.1
PI398302,20.5
PI398304,20.6
PI398378,20.7
PI398498,21.2
PI398521,20.55
PI398928,21.45
PI404171,20.0
PI407704,20.25
PI408098,20.85
PI416766,20.0
PI416912,20.0
PI417104,20.65
PI417410,20.0
PI417534,20.0
PI423867,20.8
PI423874,20.0
PI424190,20.0
PI424333,20.0
PI424480,20.0
PI437417,20.0
PI437431,20.0
PI437546,20.0
PI437671,20.0
PI437729,20.45
PI437812,20.0
PI437871,20.0
PI438096,20.0
PI438147,20.0
PI438244,20.0
PI438371,20.85
PI438384,20.0
PI438452,20.0
PI438454,20.0
PI438459,20.0
PI438493,20.0
PI442022,20.05
PI445803,20.0
PI445833,20.0
PI458027,20.0
PI458076,20.0
PI467321,20.45
PI467328,20.2
PI468967,20.0
PI479731,20.55
PI506630,20.0
PI506675,20.0
PI506718,20.0
PI506723,20.15
PI506742,20.0
PI506945,20.0
PI506965,20.0
PI507016,20.0
PI507137,21.3
PI507170,20.0
PI507192,20.0
PI507230,20.0
PI507319,20.0
PI507361,20.95
PI507408,20.0
PI507540,20.0
PI507706,21.15
PI509100,20.6
PI518750,22.7
PI518753,21.5
PI518759,20.0
PI532446,20.0
PI543793,20.0
PI547683,20.0
PI548284,20.0
PI548343,20.0
PI548358,20.0
PI548383,20.7
PI548394,20.0
PI548456,20.0
PI548521,20.3
PI548552,20.0
PI548567,20.0
PI548571,21.47142857142857
PI548585,20.25
PI548588,20.0
PI548620,20.0
PI548621,20.25
PI548637,20.05
PI548990,20.0
PI549020,20.0
PI561235,20.4
PI561334,20.0
PI561335,20.0
PI561336,20.0
PI561393,20.0
PI561408,20.0
PI561702,20.0
PI567461,20.0
PI574533,20.0
PI68479-1,20.6
PI79848-1,20.45
PI81034-1,20.05
PI82263-1,20.0
PI89061N,20.05
PI90576-2,20.05
PI91100-3,20.0
PI159923B,20.0
PI253665C,20.0
PI290123B,20.0
PI339863B,20.4
PI384469B,20.9
PI408166C,20.0
PI408327B,20.05
PI415073A,20.0
PI423708B,20.1
PI423901-2,20.0
PI424269B,20.0
PI437597A,20.0
PI437847A,20.0
PI437878B,20.0
PI437902D,20.2
PI437902B,20.0
PI438252A,20.0
PI438257A,20.0
PI445810C,20.0
PI475813A,20.0
PI507293A,20.3
PI507525A,20.0
PI509110A,20.25
PI561314A,20.0
PI588037,20.0
PI591430,20.0
PI567512C,20.0
PI567157B,21.05
PI567157A,21.25
PI434973B,20.0
PI416894D,20.0
PI434980B,20.0
PI567022B,20.0
PI593960,20.4
PI594516,20.0
PI594867,20.0
PI594429,20.0
PI597436,20.0
PI603364,20.0
PI603386,20.0
PI603720,20.0
PI593956C,20.0
PI594225B,20.0
PI612730,20.0
PI603730C,20.0
PI603335A,20.0
PI605844E,20.0
PI628893,20.0
PI633609,20.0
PI54614,20.1
PI55089,20.6
PI68494,20.1
PI70247,20.1
PI70453,20.1
PI70460,20.1
PI70467,20.1
PI79617,20.1
PI79645,20.1
PI79693,20.1
PI81667,20.1
PI82296,20.1
PI82315,20.1
PI84637,20.1
PI84750,20.1
PI84807,20.1
PI85456,21.25
PI85630,20.1
PI87531,20.1
PI87574,20.3
PI87588,20.1
PI87631,20.1
PI88497,21.75
PI88790,20.1
PI88825,20.1
PI89067,20.450000000000003
PI91123,21.1
PI91129,20.1
PI91152,20.1
PI92466,20.1
PI92561,20.1
PI92694,20.1
PI92720,20.1
PI92748,20.1
PI96152,20.1
PI153291,20.1
PI157459,20.1
PI189919,20.1
PI189964,20.1
PI194654,20.1
PI196161,20.1
PI232993,20.1
PI232996,20.1
PI239236,20.1
PI257432,20.450000000000003
PI258387,20.1
PI297518,20.5
PI297542,20.1
PI324924,21.0
PI347542,20.1
PI360834,21.1
PI398210,21.1
PI407712,20.1
PI407923,20.5
PI416814,20.1
PI417077,20.1
PI417253,20.1
PI417363,20.1
PI417407,20.1
PI417442,20.1
PI417464,20.1
PI417467,20.1
PI417511,20.1
PI417515,20.1
PI417553,20.1
PI423844,20.1
PI423961,20.1
PI423971,20.1
PI424208,20.65
PI437111,20.1
PI437120,20.1
PI437134,20.1
PI437303,20.1
PI437335,20.1
PI437356,20.1
PI437374,20.1
PI437409,20.1
PI437538,20.1
PI437617,20.1
PI437697,20.1
PI437714,20.1
PI437978,21.450000000000003
PI438178,20.1
PI438298,20.1
PI438385,20.1
PI438393,20.1
PI438449,20.1
PI442017,20.1
PI442029,20.5
PI458073,20.1
PI458824,20.1
PI467307,20.1
PI467346,20.1
PI479714,20.4
PI483084,20.1
PI503333,20.1
PI506479,20.1
PI506497,20.1
PI506631,20.1
PI506651,20.1
PI506662,20.1
PI506701,20.1
PI506707,20.1
PI506759,20.1
PI506780,20.1
PI506791,20.1
PI507001,21.35
PI507050,20.1
PI507083,20.1
PI507233,20.1
PI507290,20.1
PI507342,20.1
PI507349,20.65
PI507366,20.1
PI507448,20.1
PI507485,20.1
PI507495,20.1
PI507529,20.1
PI507714,20.1
PI508267,20.1
PI509092,20.1
PI509099,20.1
PI518707,20.85
PI518754,21.450000000000003
PI532442,20.1
PI532473,20.1
PI538398,21.4
PI547596,20.1
PI547701,20.1
PI548220,20.1
PI548255,20.1
PI548314,20.1
PI548340,20.1
PI548363,21.15
PI548551,20.1
PI548607,20.4
PI548632,20.1
PI553043,20.1
PI561239,21.6
PI561344,21.4
PI567164,20.1
PI567187,20.1
PI567291,20.1
PI572243,20.1
PI576154,20.1
PI578402,20.1
PI54620-2,20.1
PI68465-1,20.1
PI80471-1,20.1
PI80828-1,20.1
PI81041-1,20.1
PI86112-1,20.1
PI86134-4,20.1
PI87465-1,20.1
PI88998-2,20.1
PI89005-5,21.15
PI91159-4,20.1
PI91732-2,20.1
PI96194P,20.1
PI253658C,20.1
PI253660B,20.1
PI253660A,20.1
PI291303A,20.1
PI347546B,20.1
PI361112A,20.1
PI378675A,20.1
PI404155B,20.1
PI408100A,20.8
PI424182A,20.3
PI424195A,20.1
PI427088D,21.05
PI437088B,20.1
PI437344B,20.1
PI437458A,20.1
PI437636B,20.1
PI437650A,20.1
PI438133A,20.1
PI438212A,20.55
PI438369A,21.65
PI458150A,20.1
PI464920A,20.1
PI470227B,20.1
PI475813B,20.1
PI507294A,20.1
PI561304B,20.3
PI561330A,20.55
PI567323A,20.65
PI567323B,20.1
PI567508B,20.1
PI567688B,20.1
PI567174C,20.1
PI497964C,20.1
PI592972,20.1
PI593959,20.4
PI593989,20.1
PI594824,20.1
PI597398,20.700000000000003
PI602597,20.25
PI603173,20.1
PI603561,21.65
PI597405C,21.0
PI612931,20.1
PI615556,20.1
PI634886,20.1
FC31715,20.2
FC31952,20.4
PI68679,20.2
PI68759,20.2
PI68778,20.2
PI69993,20.2
PI69995,20.2
PI70014,20.2
PI70189,20.2
PI70201,20.2
PI70212,20.2
PI70507,20.2
PI70559,20.2
PI72328,20.2
PI73772,20.2
PI80841,20.2
PI81030,20.2
PI84646,20.2
PI85665,20.2
PI85671,20.2
PI86416,20.2
PI87628,20.2
PI88293,20.2
PI88300,20.2
PI89007,21.15
PI89010,20.75
PI89058,20.799999999999997
PI89070,21.45
PI89138,20.65
PI89153,20.4
PI91153,20.2
PI92640,20.2
PI92728,20.2
PI153238,20.2
PI153240,21.799999999999997
PI153249,20.2
PI153288,20.2
PI180530,20.35
PI189883,20.85
PI189916,20.2
PI227322,20.65
PI229339,20.4
PI235347,21.2
PI248405,20.2
PI257437,20.2
PI297511,20.2
PI347543,20.2
PI384467,20.75
PI398438,21.4
PI407705,20.2
PI407710,20.7
PI407755,20.25
PI416973,20.2
PI417157,20.2
PI417209,21.2
PI417490,21.049999999999997
PI423723,20.2
PI423805,20.2
PI423915,20.2
PI424562,20.2
PI437071,20.6
PI437215,20.2
PI437331,20.2
PI437416,20.2
PI437777,20.2
PI437912,20.549999999999997
PI437923,20.2
PI437973,20.2
PI438018,21.45
PI438098,20.2
PI438150,20.75
PI438190,20.2
PI438382,20.2
PI438407,20.549999999999997
PI438483,20.2
PI445832,20.2
PI458291,20.2
PI464900,21.4
PI464917,20.2
PI467336,21.35
PI475785,21.25
PI476348,21.45
PI505650,20.2
PI506471,20.2
PI506536,20.2
PI506802,20.2
PI506821,20.2
PI506860,20.2
PI506924,21.45
PI506978,20.2
PI506993,20.2
PI506994,20.2
PI507054,20.2
PI507078,20.2
PI507135,20.2
PI507251,20.2
PI507371,20.85
PI507433,20.75
PI507454,20.7
PI507484,20.2
PI518675,20.799999999999997
PI518708,20.2
PI518752,21.45
PI524993,20.2
PI539866,20.2
PI547412,20.2
PI547648,20.2
PI547737,20.2
PI547881,20.2
PI548259,20.2
PI548362,21.049999999999997
PI548366,20.2
PI548373,20.2
PI548384,20.2
PI548537,20.2
PI548613,20.2
PI548635,20.6
PI548647,21.15
PI567161,20.2
PI567173,20.2
PI68475-1,20.2
PI68732-1,20.2
PI70469-1,20.2
PI79825-1,20.2
PI80466-1,20.2
PI86134-3,20.2
PI86482-1,20.2
PI89012-1,20.2
PI266806C,20.2
PI266807C,20.2
PI407706A,20.2
PI417519A,20.2
PI417572B,21.15
PI424195B,20.2
PI427088G,20.2
PI427105A,20.2
PI437105D,20.2
PI437597C,20.2
PI437678B,20.2
PI437877A,20.299999999999997
PI438016A,20.2
PI438360B,20.2
PI445818A,20.2
PI458532A,20.2
PI464875B,21.25
PI467318A,20.2
PI507293B,20.25
PI567418B,20.2
PI567512B,20.2
PI567594A,20.2
PI567607B,20.6
PI567753A,20.2
PI567156A,21.2
PI567156B,20.25
PI567212A,21.5
PI567214A,20.85
PI416880B,20.2
PI578335B,20.2
PI592910,20.9
PI592959,20.2
PI592971,20.2
PI592973,20.2
PI597662,20.2
PI603370,20.2
PI594225A,20.2
PI597405B,21.4
PI603742C,20.2
PI614807,20.2
PI54857,20.3
PI60273,21.25
PI68430,20.3
PI68600,20.3
PI68644,20.3
PI68694,20.3
PI68732,20.3
PI68736,20.3
PI69515,20.3
PI70224,20.3
PI70462,20.4
PI73583,20.3
PI79743,20.3
PI79872,20.3
PI82218,20.3
PI84662,20.3
PI84985,20.3
PI85559,20.35
PI85666,20.3
PI86063,20.8
PI86122,20.3
PI86978,20.3
PI88308,20.55
PI88445,20.55
PI88448,20.8
PI88466,21.1
PI88484,20.55
PI89064,20.3
PI90579,20.9
PI91116,20.700000000000003
PI91120,20.950000000000003
PI92573,20.3
PI92639,20.3
PI153226,20.3
PI153287,20.3
PI180524,20.450000000000003
PI180529,20.3
PI181534,20.3
PI194639,20.3
PI194643,20.450000000000003
PI200592,20.3
PI232902,20.950000000000003
PI240662,20.3
PI248398,20.3
PI257438,20.3
PI259542,20.3
PI261474,20.85
PI291295,20.3
PI297499,21.0
PI297513,20.3
PI361055,20.3
PI361068,20.85
PI361074,20.3
PI372406,20.3
PI372413,21.700000000000003
PI399056,20.35
PI408122,20.3
PI416800,20.3
PI416853,20.3
PI416908,20.55
PI416927,21.65
PI417351,20.3
PI417486,20.3
PI417547,20.3
PI417565,20.3
PI423713,20.8
PI424212,20.3
PI424451,20.3
PI424586,20.3
PI437128,20.3
PI437131,20.3
PI437143,20.3
PI437451,20.3
PI437569,20.3
PI437762,20.3
PI437908,20.3
PI438085,20.3
PI438196,21.200000000000003
PI438268,20.3
PI438325,20.3
PI438394,20.3
PI438450,20.3
PI438471,20.3
PI442042,20.3
PI445835,20.3
PI458289,20.3
PI458828,20.3
PI464905,20.3
PI468383,20.3
PI475784,20.65
PI479710,21.0
PI479719,20.3
